source_row_id,dialect,original_text,normalized_text,reason
79067,DIAL_GLF,عفيف . . وآهٍ يا عفيف . . !,عفيف واه يا عفيف,too_short
79068,MSA,فرض حبه وقدره واحترامه . .,فرض حبه وقدره واحترامه,too_short
79070,DIAL_LEV,للي بيحاول يزعزع وحدتنا,للي بيحاول يزعزع وحدتنا,too_short
79071,MSA,امس اعتذرت لها,امس اعتذرت لها,too_short
79078,MSA,الف مبروك للمملكه,الف مبروك للمملكه,too_short
79080,DIAL_LEV,( الطبيله,الطبيله,too_short
79082,DIAL_GLF,احنا راس مالنا هو,احنا راس مالنا هو,too_short
79084,DIAL_EGY,بلاش كلام,بلاش كلام,too_short
79086,MSA,وبقوة في كل,وبقوه في كل,too_short
79091,MSA,الله يبشرك,الله يبشرك,too_short
79093,MSA,والحزن مابين الضلوع,والحزن مابين الضلوع,too_short
79100,DIAL_LEV,وعشنا . . . وياما,وعشنا وياما,too_short
79101,MSA,ان شاءالله الاهلال,ان شاءالله الاهلال,too_short
79106,DIAL_GLF,فيقاروا حارق دمهم,فيقاروا حارق دمهم,too_short
79107,DIAL_GLF,فيقاروا حارق دمهم,فيقاروا حارق دمهم,too_short
79120,DIAL_GLF,مووب كل من طراله,مووب كل من طراله,too_short
79122,MSA,صباح الخير استاذ,صباح الخير استاذ,too_short
79126,MSA,فالإعلام معهم .,فالاعلام معهم,too_short
79129,DIAL_GLF,وش ذا,وش ذا,too_short
79130,MSA,ارجوا منكم التطرق لموضوع,ارجوا منكم التطرق لموضوع,too_short
79135,MSA,والأغنياءلايتعالجون حتى في,والاغنياءلايتعالجون حتي في,too_short
79137,DIAL_EGY,ومين اللى بيعمل,ومين اللي بيعمل,too_short
79141,DIAL_EGY,اومال ايه اللى فى,اومال ايه اللي في,too_short
79142,DIAL_GLF,منظر,منظر,too_short
79143,MSA,اول شي الحمدلله على,اول شي الحمدلله علي,too_short
79149,MSA,تحت,تحت,too_short
79150,MSA,تحت,تحت,too_short
79151,MSA,تحت,تحت,too_short
79152,MSA,تحت,تحت,too_short
79153,MSA,تحت,تحت,too_short
79157,MSA,- النظام والدقة في المواعيد,النظام والدقه في المواعيد,too_short
79158,MSA,فازرعينا . . فوق اهدابك,فازرعينا فوق اهدابك,too_short
79160,MSA,,,empty_after_normalization
79161,MSA,ألف ألف ألف مبروك ،,الف الف الف مبروك,too_short
79165,MSA,اللهم امين . .,اللهم امين,too_short
79171,MSA,يا استاذ عابد,يا استاذ عابد,too_short
79172,DIAL_EGY,بناكل فى عزك,بناكل في عزك,too_short
79176,MSA,*,,empty_after_normalization
79182,MSA,وحيث قصة الوطن المسلوب . .,وحيث قصه الوطن المسلوب,too_short
79186,DIAL_GLF,معليش خلينا شوي نتكلم,معليش خلينا شوي نتكلم,too_short
79193,DIAL_GLF,ميسي على,ميسي علي,too_short
79197,MSA,ان لله وان اليه,ان لله وان اليه,too_short
79198,MSA,ان لله وان اليه,ان لله وان اليه,too_short
79199,MSA,ان لله وان اليه,ان لله وان اليه,too_short
79200,MSA,ان لله وان اليه,ان لله وان اليه,too_short
79201,MSA,ان لله وان اليه,ان لله وان اليه,too_short
79202,MSA,ان لله وان اليه,ان لله وان اليه,too_short
79208,MSA,على القضاء على حكم,علي القضاء علي حكم,too_short
79209,MSA,حسبنا الله . . . هذا,حسبنا الله هذا,too_short
79211,MSA,اللهم اشفي مرضى المسلمين,اللهم اشفي مرضي المسلمين,too_short
79214,MSA,زعيم زعيم ولا عزاء,زعيم زعيم ولا عزاء,too_short
79215,MSA,الدعوه تجارة,الدعوه تجاره,too_short
79216,MSA,ولكم في القصاص,ولكم في القصاص,too_short
79219,MSA,داخل البلد,داخل البلد,too_short
79220,DIAL_LEV,الطبيب : طب,الطبيب طب,too_short
79221,DIAL_LEV,مين حضرتك ! !,مين حضرتك,too_short
79222,MSA,هذه بداية السينما . .,هذه بدايه السينما,too_short
79224,DIAL_GLF,في أحد يرسل رسايل,في احد يرسل رسايل,too_short
79231,MSA,طلقة,طلقه,too_short
79236,DIAL_GLF,ما خليت,ما خليت,too_short
79237,MSA,تكفي برامج MBC 3,تكفي برامج MBC 3,too_short
79238,DIAL_GLF,عسك ع القوة يااحلى,عسك ع القوه يااحلي,too_short
79243,MSA,وشكرا,وشكرا,too_short
79244,MSA,تعليق رقم 14,تعليق رقم 14,too_short
79249,MSA,و قد يصيب,و قد يصيب,too_short
79251,DIAL_LEV,اشي,اشي,too_short
79253,DIAL_LEV,ملاحظة : الى المحللين,ملاحظه الي المحللين,too_short
79263,DIAL_GLF,وحروفي ماقدرت,وحروفي ماقدرت,too_short
79264,MSA,اتوقعها خمسه,اتوقعها خمسه,too_short
79268,MSA,مقال,مقال,too_short
79278,DIAL_GLF,يالليل,يالليل,too_short
79280,DIAL_GLF,ياويلك بيجونك ببيان رقم,ياويلك بيجونك ببيان رقم,too_short
79290,MSA,والقاضي هو الذي يحكم,والقاضي هو الذي يحكم,too_short
79292,MSA,وهذا ليس وضعاً صحياً .,وهذا ليس وضعا صحيا,too_short
79293,MSA,يآحياتي صآحب السياره .,ياحياتي صاحب السياره,too_short
79295,DIAL_GLF,واللي يحب عمره ماينسى .,واللي يحب عمره ماينسي,too_short
79297,MSA,مجآنين يا جمهور ايطاليا !,مجانين يا جمهور ايطاليا,too_short
79301,MSA,وأن الموت لا يضرة,وان الموت لا يضره,too_short
79302,DIAL_EGY,كفايه حقد بئه ! !,كفايه حقد بيه,too_short
79305,DIAL_GLF,الله معكم يااهل,الله معكم يااهل,too_short
79316,MSA,أدامكم الله عونا وسندا,ادامكم الله عونا وسندا,too_short
79318,DIAL_GLF,هلا بالطيب,هلا بالطيب,too_short
79319,DIAL_LEV,ضلكم احكولي وحدات,ضلكم احكولي وحدات,too_short
79320,DIAL_GLF,على من خلاهم يوصلون,علي من خلاهم يوصلون,too_short
79328,DIAL_GLF,يآحبيلي للآنتر . . برآ,ياحبيلي للانتر برا,too_short
79331,MSA,ويسودك احساس,ويسودك احساس,too_short
79337,MSA,مهما كنتِ جميله اوغيره . .,مهما كنت جميله اوغيره,too_short
79341,MSA,بالتوفيق في كاس,بالتوفيق في كاس,too_short
79343,MSA,هذه بعض من انجازات,هذه بعض من انجازات,too_short
79357,DIAL_GLF,والله يخلي جمهور,والله يخلي جمهور,too_short
79360,MSA,الله معاك,الله معاك,too_short
79374,MSA,وغدا يوما,وغدا يوما,too_short
79375,DIAL_GLF,والله شي يبشر,والله شي يبشر,too_short
79378,DIAL_EGY,محتاجين نحب الخير,محتاجين نحب الخير,too_short
79379,MSA,البطول رقم,البطول رقم,too_short
79382,MSA,أحييك عليه واشدد على,احييك عليه واشدد علي,too_short
79387,DIAL_LEV,كاس العالم مش,كاس العالم مش,too_short
79388,MSA,القافله تسير و . . . ، . . . ! !,القافله تسير و,too_short
79390,DIAL_GLF,سودعليهاحالك الغش,سودعليهاحالك الغش,too_short
79392,MSA,اعجبتني,اعجبتني,too_short
79393,MSA,حل مشاكلهم . .,حل مشاكلهم,too_short
79396,MSA,يمهل ولا يهمل,يمهل ولا يهمل,too_short
79397,DIAL_GLF,ظليت ياسيدى جسم بلايا,ظليت ياسيدي جسم بلايا,too_short
79399,MSA,الله يرحمه ويسكنه فسيج,الله يرحمه ويسكنه فسيج,too_short
79401,MSA,ويوحد مفتين,ويوحد مفتين,too_short
79407,DIAL_GLF,مابعد تعليقك,مابعد تعليقك,too_short
79409,MSA,هل هناك مواعيد محدده,هل هناك مواعيد محدده,too_short
79411,DIAL_LEV,خليه,خليه,too_short
79417,MSA,وابسطها سكتة قلبية,وابسطها سكته قلبيه,too_short
79419,MSA,فلم تافه جدا جدا,فلم تافه جدا جدا,too_short
79421,MSA,شيء,شيء,too_short
79422,MSA,قبلة على,قبله علي,too_short
79424,MSA,الف مبروك,الف مبروك,too_short
79425,MSA,صناعه وعقار,صناعه وعقار,too_short
79428,DIAL_GLF,أولاً أنا كنت أشجع الهلال بس ماحس اني,اولا انا كنت اشجع الهلال بس ماحس اني,exact_duplicate
79432,MSA,ياالله صلاح,ياالله صلاح,too_short
79433,MSA,بل فخرا وعزة للمسلمين,بل فخرا وعزه للمسلمين,too_short
79434,MSA,اخيرا لجنه الانضباط انصفت,اخيرا لجنه الانضباط انصفت,too_short
79435,MSA,الله,الله,too_short
79438,MSA,تجعل غرائز الشباب متوهجه !,تجعل غرايز الشباب متوهجه,too_short
79445,MSA,الى الامام سر ولاتوقف,الي الامام سر ولاتوقف,too_short
79446,MSA,شر البليية ما,شر البلييه ما,too_short
79449,MSA,تسلم يمينك بو,تسلم يمينك بو,too_short
79461,DIAL_GLF,والله مو منك يا,والله مو منك يا,too_short
79467,DIAL_GLF,وجود الهيئه شي عظيم,وجود الهييه شي عظيم,too_short
79469,MSA,كم أنت كبير يا,كم انت كبير يا,too_short
79470,MSA,فعلا شر البلية ما,فعلا شر البليه ما,too_short
79472,DIAL_LEV,عنجد الجنون فنون,عنجد الجنون فنون,too_short
79473,MSA,الف الف مبروك,الف الف مبروك,too_short
79479,DIAL_LEV,اشتقت لك يا شرا,اشتقت لك يا شرا,too_short
79480,DIAL_LEV,و هاردلك للحبيب الرمثا .,و هاردلك للحبيب الرمثا,too_short
79482,MSA,نلاقي انفسنا في نفس,نلاقي انفسنا في نفس,too_short
79483,MSA,أين أنتم ياعرب يا,اين انتم ياعرب يا,too_short
79484,DIAL_GLF,قصدك اهان,قصدك اهان,too_short
79485,MSA,غالي نصيحة من,غالي نصيحه من,too_short
79487,MSA,السيد الأستاذ الدكتور / وزير التربية,السيد الاستاذ الدكتور وزير التربيه,exact_duplicate
79488,MSA,السيد الأستاذ الدكتور / وزير التربية,السيد الاستاذ الدكتور وزير التربيه,exact_duplicate
79491,DIAL_LEV,للتشاور ؟ ! ما قصرتوا,للتشاور ما قصرتوا,too_short
79494,DIAL_LEV,الله,الله,too_short
79498,MSA,وسع صدرك يا سمو,وسع صدرك يا سمو,too_short
79500,MSA,يبكي,يبكي,too_short
79501,MSA,تدفع شركات الشامبوا ملايين,تدفع شركات الشامبوا ملايين,too_short
79504,MSA,لماذا لماذا لماذا ؟ ؟,لماذا لماذا لماذا,too_short
79509,DIAL_EGY,وكان بيشتغل إيه,وكان بيشتغل ايه,too_short
79511,MSA,حد التماهي ، شكرا .,حد التماهي شكرا,too_short
79514,DIAL_GLF,بصراحة شي,بصراحه شي,too_short
79516,MSA,رغم كل,رغم كل,too_short
79520,MSA,وفقك الله يا ابو,وفقك الله يا ابو,too_short
79521,MSA,الوحدات فاز بالدوري,الوحدات فاز بالدوري,too_short
79522,DIAL_LEV,الله يفرجها على جميع,الله يفرجها علي جميع,too_short
79523,MSA,مقدمه,مقدمه,too_short
79524,MSA,مقدمه,مقدمه,too_short
79525,MSA,مقدمه,مقدمه,too_short
79529,DIAL_EGY,وانا بعزك اوي,وانا بعزك اوي,too_short
79537,MSA,الله الله,الله الله,too_short
79538,MSA,إلى الامام ساهر .,الي الامام ساهر,too_short
79540,MSA,الله اكبر الكأس,الله اكبر الكاس,too_short
79541,MSA,الله اكبر الكأس,الله اكبر الكاس,too_short
79542,MSA,الله اكبر الكأس,الله اكبر الكاس,too_short
79543,MSA,الله اكبر الكأس,الله اكبر الكاس,too_short
79544,MSA,الله اكبر الكأس,الله اكبر الكاس,too_short
79545,MSA,الله اكبر الكأس,الله اكبر الكاس,too_short
