id,original_text,masked_text
train_005430,عزيزتي أ . هدى واصلي تسليط سيف الحق على الظالم وكل من يقول أزعجتونا بالمرأة وقضايها فهو إما على رأسه بطحاء كما يقول المثل أو إنه جاهل بما يحصل من مآسي بين أروقة المحاكم وخلف أسوار البيوت . . المرأة تعطي ولا تأخذ من بعض الرجال الذين أخالهم أنصاف الرجال الذين نزع من قلوبهم الخوف من الله . شكرا,عزيزتي أ . [PERSON_1] واصلي تسليط سيف الحق على الظالم وكل من يقول أزعجتونا بالمرأة وقضايها فهو إما على رأسه بطحاء كما يقول المثل أو إنه جاهل بما يحصل من مآسي بين أروقة المحاكم وخلف أسوار البيوت . . المرأة تعطي ولا تأخذ من بعض الرجال الذين أخالهم أنصاف الرجال الذين نزع من قلوبهم الخوف من الله . شكرا
train_005431,لكن لا نظلم الشباب بس طبعاً للاسف ان فيه نسبة كبيره من البنات السعودييات يروحون للسوق بكامل زينتهم مع العطر ولبس الضيق ومنهم بائعات الهواء للاسف,لكن لا نظلم الشباب بس طبعاً للاسف ان فيه نسبة كبيره من البنات السعودييات يروحون للسوق بكامل زينتهم مع العطر ولبس الضيق ومنهم بائعات الهواء للاسف
train_005432,وزي ما قدروا يوقفون ميسي في الذهاب .,وزي ما قدروا يوقفون [PERSON_1] في الذهاب .
train_005433,والله بجد انت رجل محترم وشكلك كد هتصلح ما افسده السابقون وبنسه لمن يتحدث عن النقاب ده رد ناس مش محترمه خالص لان الوزير حسم الموضوع فى كلام واضح مع الاخت المنقابه وقال يوم الامتحان واجبتها كانت وضحه فى حاجه مهم جدا لزم كان نفسى اشوف التعليقات عليه ( تحرش الكهانه بالفتيات اظن دى هتوجعكوم ) اين التعليق على هذى الكارثه اى من تطول على سيد البشر اين اللسنتكم الحمد الله اتهمتموا بالرزيله وانتم اصحابها اين,والله بجد انت رجل محترم وشكلك كد هتصلح ما افسده السابقون وبنسه لمن يتحدث عن النقاب ده رد ناس مش محترمه خالص لان الوزير حسم الموضوع فى كلام واضح مع الاخت المنقابه وقال يوم الامتحان واجبتها كانت وضحه فى حاجه مهم جدا لزم كان نفسى اشوف التعليقات عليه ( تحرش الكهانه بالفتيات اظن دى هتوجعكوم ) اين التعليق على هذى الكارثه اى من تطول على سيد البشر اين اللسنتكم الحمد الله اتهمتموا بالرزيله وانتم اصحابها اين
train_005434,الف الف الف مبروك لنادي الوصل نجوم زعابيل بتحقيق الفوز,الف الف الف مبروك لنادي [ORG_1] نجوم زعابيل بتحقيق الفوز
train_005435,عامل تعامل واكرم تكرم لايكون العطاء من جانب واحد ستسير الدفه بسلام ومحبه وعن تجربه اقل هديه لايشترط ان تكون ذات سعر عالي ستنشئ المحبه والإحترام من الطرفين لو كل شهر مره وخاصة للأمهات اسال الله العلي القدير التوفيق لأبنائنا,عامل تعامل واكرم تكرم لايكون العطاء من جانب واحد ستسير الدفه بسلام ومحبه وعن تجربه اقل هديه لايشترط ان تكون ذات سعر عالي ستنشئ المحبه والإحترام من الطرفين لو كل شهر مره وخاصة للأمهات اسال الله العلي القدير التوفيق لأبنائنا
train_005436,فا انه فجأة تقلب البث من قمر لقمر هاي كبيره,فا انه فجأة تقلب البث من قمر لقمر هاي كبيره
train_005437,ولله ولله لو كل دول العالم بها ملك مثل ملكنا لما كان هناك اية مشكله دائما & quot ; شاعر مع مواطنيه من كل قلبه الله يطول عمره بالصحه والعافيه ويبقى فوق روؤسنا جميعا & quot ; وياريت يا سيدنا بان يقوم القطاع الخاص ويعدل الرواتب والاجور ويشعر,ولله ولله لو كل دول العالم بها ملك مثل ملكنا لما كان هناك اية مشكله دائما & quot ; شاعر مع مواطنيه من كل قلبه الله يطول عمره بالصحه والعافيه ويبقى فوق روؤسنا جميعا & quot ; وياريت يا سيدنا بان يقوم القطاع الخاص ويعدل الرواتب والاجور ويشعر
train_005438,الهلا اول من انتج الأكواع واول من صدرها خذ على سبيل المثال لاالحصر,[ORG_1] اول من انتج الأكواع واول من صدرها خذ على سبيل المثال لاالحصر
train_005439,الوحدات اليوم سيصول ويجول وسيحول ملعب النار والانتصار الى معركه كبرى وسيزرع الاهداف ويفجر القنابل وسيعد,[ORG_1] اليوم سيصول ويجول وسيحول ملعب النار والانتصار الى معركه كبرى وسيزرع الاهداف ويفجر القنابل وسيعد
train_005440,. . . والله ما عندي تعليق أكثر من الموجود . . . وزي ما بحكوا التعليق مبين من عنوانه ! !,. . . والله ما عندي تعليق أكثر من الموجود . . . وزي ما بحكوا التعليق مبين من عنوانه ! !
train_005441,الانتر قادر على انتزاع التاهل بس يقفل ملعبه ويلعب على الهجمات المرتده يصيد هدف ويقفل وراح نحتفل بالفوز,الانتر قادر على انتزاع التاهل بس يقفل ملعبه ويلعب على الهجمات المرتده يصيد هدف ويقفل وراح نحتفل بالفوز
train_005442,لانها ماتخلين المراهقين يمارسون هوايتهم,لانها ماتخلين المراهقين يمارسون هوايتهم
train_005443,واجب وطني ؟ نشمي ؟ ثقة الشعب ؟ محبوب ؟ من وين هذي المفاهيم يا & quot ; رم & quot ; ؟ ليه ؟ ستار أكاديمي واحد من أهمل البرامج على الإطلاق ومشبوه وفيه دعارة على الهوا ! كيف يعني واجب وطني ونشمي ؟ النشامى تلطخت إيديهم بتراب الوطن لما زرعوا وحصدوا ، ولما اشتغلوا بعرق جبينهم ولما حملوا البارود بوجه العدو ، أما أخونا هذا اللي ما بيظهر على التلفزيون إلا وهو حاط مكياج وكل الممثلين الرجال قبل النسوان بيعملوا هذه الحركة حتى الخليجيين وحتى المذيعين . أي نشمي وأي واجب الله يعوض علينا وعليكم,واجب وطني ؟ نشمي ؟ ثقة الشعب ؟ محبوب ؟ من وين هذي المفاهيم يا & quot ; [ORG_1] & quot ; ؟ ليه ؟ [ORG_2] واحد من أهمل البرامج على الإطلاق ومشبوه وفيه دعارة على الهوا ! كيف يعني واجب وطني ونشمي ؟ النشامى تلطخت إيديهم بتراب الوطن لما زرعوا وحصدوا ، ولما اشتغلوا بعرق جبينهم ولما حملوا البارود بوجه العدو ، أما أخونا هذا اللي ما بيظهر على التلفزيون إلا وهو حاط مكياج وكل الممثلين الرجال قبل النسوان بيعملوا هذه الحركة حتى الخليجيين وحتى المذيعين . أي نشمي وأي واجب الله يعوض علينا وعليكم
train_005444,أما حال النقابات . . فهو عجب . . فهل هناك من نقابة تستطيع القيام بدورها,أما حال النقابات . . فهو عجب . . فهل هناك من نقابة تستطيع القيام بدورها
train_005445,لذلط ادعوطن للتريث و عدم ضعط اللاعبين اكثرمن,لذلط ادعوطن للتريث و عدم ضعط اللاعبين اكثرمن
